EmployeeId,PayComponent,EndDatefromPeriod,Account,Account_Name,Deptid,ProjectID,FundCode,PositionID,Emp_Dept_ID,ProgramCode,Ledger_Budget_Debit_minus_Credit,TransactionAmount,FiscalYearName
18006,Hourly FT Regular,4/28/18,51010,Salaries - Full Time,43,,1,32376,43,,"5,358.00","5,358.00",2018
18006,Overtime @ 1.5,4/28/18,51030,Salaries-Overtime,43,,1,32376,43,,"1,607.40","1,607.40",2018
18006,CalPERS Classic - Fire (ER Plan Rate),4/28/18,51100,Fringe Benefits,44,,1,32376,43,,57.82,57.82,2018
18006,Medicare (ER),4/28/18,51100,Fringe Benefits,44,,1,32376,43,,7.65,7.65,2018
18006,Workers' Comp,4/28/18,57310,Workers Compensation,44,,1,32376,43,,41.15,41.15,2018
18006,Workers' Comp,4/28/18,57310,Workers Compensation,44,,1,32376,43,,33.31,33.31,2018
18006,CalPERS Classic - Fire (ER Contribution),4/28/18,51100,Fringe Benefits,44,,1,32376,43,,8.19,8.19,2018
18006,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),4/28/18,57410,Disability/Unemployment,44,,1,32376,43,,2.46,2.46,2018
18006,CalPERS Classic - Fire (ER Plan Rate-UAL),4/28/18,51100,Fringe Benefits,44,,1,32376,43,,79.25,79.25,2018
18006,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),4/28/18,57410,Disability/Unemployment,44,,1,32376,43,,1.99,1.99,2018
18006,CalPERS Classic - Fire (ER Contribution),4/28/18,51100,Fringe Benefits,44,,1,32376,43,,6.63,6.63,2018
18006,CalPERS Classic - Fire (ER Plan Rate-UAL),4/28/18,51100,Fringe Benefits,44,,1,32376,43,,64.15,64.15,2018
18006,1959 PERS Survivor Benefit-Fire,4/28/18,51100,Fringe Benefits,44,,1,32376,43,,0.06,0.06,2018
18006,1959 PERS Survivor Benefit-Fire,4/28/18,51100,Fringe Benefits,44,,1,32376,43,,0.05,0.05,2018
18006,OPEBRT,4/28/18,51100,Fringe Benefits,44,,1,32376,43,,11.49,11.49,2018
18006,457(b) ER FFA ICMA,4/28/18,51100,Fringe Benefits,44,,1,32376,43,,9.69,9.69,2018
18006,OPEBRT,4/28/18,51100,Fringe Benefits,44,,1,32376,43,,9.3,9.3,2018
18006,457(b) ER FFA ICMA,4/28/18,51100,Fringe Benefits,44,,1,32376,43,,7.84,7.84,2018
18006,Group Basic Life Insurance,4/28/18,51100,Fringe Benefits,44,,1,32376,43,,0.53,0.53,2018
18006,Group Basic Life Insurance,4/28/18,51100,Fringe Benefits,44,,1,32376,43,,0.43,0.43,2018
18006,OPEB,4/28/18,51100,Fringe Benefits,44,,1,32376,43,,58.78,58.78,2018
18006,OPEB,4/28/18,51100,Fringe Benefits,44,,1,32376,43,,47.58,47.58,2018
18006,Accidental Death & Dismemberment,4/28/18,51100,Fringe Benefits,44,,1,32376,43,,0.1,0.1,2018
18006,Accidental Death & Dismemberment,4/28/18,51100,Fringe Benefits,44,,1,32376,43,,0.08,0.08,2018
18006,Medicare (ER),4/28/18,51100,Fringe Benefits,44,,1,32376,43,,9.45,9.45,2018
18006,CalPERS Classic - Fire (ER Plan Rate),4/28/18,51100,Fringe Benefits,44,,1,32376,43,,71.43,71.43,2018
18006,Overtime @ 1.5,4/28/18,51030,Salaries-Overtime,44,,1,32376,43,,703.25,703.25,2018
18006,Overtime @ 1.5,4/28/18,51030,Salaries-Overtime,44,,1,32376,43,,569.3,569.3,2018
18893,Voice Cell Phone (Amt Based),4/28/18,51100,Fringe Benefits,45,,1,34703,45,,20,20,2018
18893,Medicare (ER),4/28/18,51100,Fringe Benefits,45,,1,34703,45,,70.05,70.05,2018
18893,Group Basic Life Insurance,4/28/18,51100,Fringe Benefits,45,,1,34703,45,,3.83,3.83,2018
18893,Accidental Death & Dismemberment,4/28/18,51100,Fringe Benefits,45,,1,34703,45,,0.73,0.73,2018
18893,OASDI (ER),4/28/18,51100,Fringe Benefits,45,,1,34703,45,,299.52,299.52,2018
18893,401(a) Employer VOYA,4/28/18,51100,Fringe Benefits,45,,1,34703,45,,100,100,2018
18893,Long Term Disability,4/28/18,57410,Disability/Unemployment,45,,1,34703,45,,28.04,28.04,2018
18893,Short Term Disability,4/28/18,57410,Disability/Unemployment,45,,1,34703,45,,0.68,0.68,2018
18893,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),4/28/18,57410,Disability/Unemployment,45,,1,34703,45,,27.94,27.94,2018
18893,Dental Allotment,4/28/18,51100,Fringe Benefits,45,,1,34703,45,,41.05,41.05,2018
18893,Health Allotment for Waived Coverage,4/28/18,51100,Fringe Benefits,45,,1,34703,45,,210,210,2018
18893,Cell Phone Data,4/28/18,51100,Fringe Benefits,45,,1,34703,45,,15,15,2018
18893,Vision Allotment,4/28/18,51100,Fringe Benefits,45,,1,34703,45,,9.08,9.08,2018
18893,OPEBRT,4/28/18,51100,Fringe Benefits,45,,1,34703,45,,37.44,37.44,2018
18893,OPEB,4/28/18,51100,Fringe Benefits,45,,1,34703,45,,138.19,138.19,2018
18893,CalPERS Classic - Misc (ER Plan Rate-UAL),4/28/18,51100,Fringe Benefits,45,,1,34703,45,,390.71,390.71,2018
18893,Workers' Comp,4/28/18,57310,Workers Compensation,45,,1,34703,45,,29.12,29.12,2018
18893,CalPERS Classic - Misc (ER Plan Rate),4/28/18,51100,Fringe Benefits,45,,1,34703,45,,399.58,399.58,2018
18893,Hourly FT Regular,4/28/18,51010,Salaries - Full Time,45,,1,34703,45,,"4,043.90","4,043.90",2018
18893,Annual Leave,4/28/18,51010,Salaries - Full Time,45,,1,34703,45,,577.7,577.7,2018
19429,Group Basic Life Insurance,4/28/18,51100,Fringe Benefits,161,,34,31057,43,,3.37,3.37,2018
19429,Vision Allotment,4/28/18,51100,Fringe Benefits,161,,34,31057,43,,9.08,9.08,2018
19429,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),4/28/18,57410,Disability/Unemployment,161,,34,31057,43,,15.69,15.69,2018
19429,Voice Cell Phone (Amt Based),4/28/18,51100,Fringe Benefits,161,,34,31057,43,,20,20,2018
19429,Dental Allotment,4/28/18,51100,Fringe Benefits,161,,34,31057,43,,62.2,62.2,2018
19429,Accidental Death & Dismemberment,4/28/18,51100,Fringe Benefits,161,,34,31057,43,,0.61,0.61,2018
19429,Health Allotment,4/28/18,51100,Fringe Benefits,161,,34,31057,43,,835.51,835.51,2018
19429,Cell Phone Data,4/28/18,51100,Fringe Benefits,161,,34,31057,43,,15,15,2018
19429,OASDI (ER),4/28/18,51100,Fringe Benefits,161,,34,31057,43,,252.79,252.79,2018
19429,401(a) Employer ICMA,4/28/18,51100,Fringe Benefits,161,,34,31057,43,,33.67,33.67,2018
19429,Long Term Disability,4/28/18,57410,Disability/Unemployment,161,,34,31057,43,,15.46,15.46,2018
19429,Short Term Disability,4/28/18,57410,Disability/Unemployment,161,,34,31057,43,,0.61,0.61,2018
19429,Medicare (ER),4/28/18,51100,Fringe Benefits,161,,34,31057,43,,59.12,59.12,2018
19429,CalPERS PEPRA - Misc (ER Plan Rate-UAL),4/28/18,51100,Fringe Benefits,161,,34,31057,43,,218.32,218.32,2018
19429,OPEB,4/28/18,51100,Fringe Benefits,161,,34,31057,43,,82.12,82.12,2018
19429,Workers' Comp,4/28/18,57310,Workers Compensation,161,,34,31057,43,,17.71,17.71,2018
19429,OPEBRT,4/28/18,51100,Fringe Benefits,161,,34,31057,43,,10.85,10.85,2018
19429,CalPERS PEPRA - Misc (ER Plan Rate),4/28/18,51100,Fringe Benefits,161,,34,31057,43,,223.3,223.3,2018
19429,Hourly FT Regular,4/28/18,51010,Salaries - Full Time,161,,34,31057,43,,"1,064.10","1,064.10",2018
19429,On Call IT (M-F),4/28/18,51010,Salaries - Full Time,161,,34,31057,43,,100,100,2018
19429,On Call IT (S-S),4/28/18,51010,Salaries - Full Time,161,,34,31057,43,,25,25,2018
19429,On Call IT (M-F),4/28/18,51010,Salaries - Full Time,161,,34,31057,43,,10,10,2018
19429,On Call IT (S-S),4/28/18,51010,Salaries - Full Time,161,,34,31057,43,,50,50,2018
19429,Hourly FT Regular,4/28/18,51010,Salaries - Full Time,161,,34,31057,43,,141.88,141.88,2018
19429,Overtime @ 1.5,4/28/18,51030,Salaries-Overtime,161,,34,31057,43,,252.74,252.74,2018
19429,On Call IT (S-S),4/28/18,51010,Salaries - Full Time,161,,34,31057,43,,25,25,2018
19429,FLSA Premium (NEW),4/28/18,51030,Salaries-Overtime,161,,34,31057,43,,28.67,28.67,2018
19429,FLSA Premium (NEW),4/28/18,51030,Salaries-Overtime,161,,34,31057,43,,18.67,18.67,2018
19429,Hourly FT Regular,4/28/18,51010,Salaries - Full Time,161,,34,31057,43,,"1,259.19","1,259.19",2018
19429,Sick Leave Full-Time,4/28/18,51010,Salaries - Full Time,161,,34,31057,43,,354.7,354.7,2018
19429,On Call IT (M-F),4/28/18,51010,Salaries - Full Time,161,,34,31057,43,,90,90,2018
19429,Sick Leave Full-Time,4/28/18,51010,Salaries - Full Time,161,,34,31057,43,,8.87,8.87,2018
19429,Overtime @ 1.5,4/28/18,51030,Salaries-Overtime,161,,34,31057,43,,545.36,545.36,2018
17104,Workers' Comp,4/28/18,57310,Workers Compensation,162,,34,30956,161,,22.41,22.41,2018
17104,Medicare (ER),4/28/18,51100,Fringe Benefits,162,,34,30956,161,,51.57,51.57,2018
17104,401(a) Employer ICMA,4/28/18,51100,Fringe Benefits,162,,34,30956,161,,69.48,69.48,2018
17104,Long Term Disability,4/28/18,57410,Disability/Unemployment,162,,34,30956,161,,21.16,21.16,2018
17104,Vision Allotment,4/28/18,51100,Fringe Benefits,162,,34,30956,161,,9.08,9.08,2018
17104,Short Term Disability,4/28/18,57410,Disability/Unemployment,162,,34,30956,161,,0.42,0.42,2018
17104,Group Basic Life Insurance,4/28/18,51100,Fringe Benefits,162,,34,30956,161,,3.48,3.48,2018
17104,Accidental Death & Dismemberment,4/28/18,51100,Fringe Benefits,162,,34,30956,161,,0.62,0.62,2018
17104,Dental Allotment,4/28/18,51100,Fringe Benefits,162,,34,30956,161,,62.2,62.2,2018
17104,OASDI (ER),4/28/18,51100,Fringe Benefits,162,,34,30956,161,,220.52,220.52,2018
17104,Cell Phone Data,4/28/18,51100,Fringe Benefits,162,,34,30956,161,,15,15,2018
17104,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),4/28/18,57410,Disability/Unemployment,162,,34,30956,161,,21.06,21.06,2018
17104,Voice Cell Phone (Amt Based),4/28/18,51100,Fringe Benefits,162,,34,30956,161,,20,20,2018
17104,Auto Allowance,4/28/18,51210,Auto Allowance,162,,34,30956,161,,108.5,108.5,2018
17104,Health Allotment,4/28/18,51100,Fringe Benefits,162,,34,30956,161,,783.62,783.62,2018
18576,OASDI (ER),4/28/18,51100,Fringe Benefits,162,,34,34248,202,,214.68,214.68,2018
18576,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),4/28/18,57410,Disability/Unemployment,162,,34,34248,202,,16.73,16.73,2018
18576,Medicare (ER),4/28/18,51100,Fringe Benefits,162,,34,34248,202,,50.21,50.21,2018
18576,Cell Phone Data,4/28/18,51100,Fringe Benefits,162,,34,34248,202,,15,15,2018
18576,401(a) Employer ICMA,4/28/18,51100,Fringe Benefits,162,,34,34248,202,,24.65,24.65,2018
18576,Vision Allotment,4/28/18,51100,Fringe Benefits,162,,34,34248,202,,9.08,9.08,2018
18576,Dental Allotment,4/28/18,51100,Fringe Benefits,162,,34,34248,202,,62.2,62.2,2018
18576,Voice Cell Phone (Amt Based),4/28/18,51100,Fringe Benefits,162,,34,34248,202,,20,20,2018
18576,Health Allotment,4/28/18,51100,Fringe Benefits,162,,34,34248,202,,835.51,835.51,2018
18576,Long Term Disability,4/28/18,57410,Disability/Unemployment,162,,34,34248,202,,16.77,16.77,2018
18576,Short Term Disability,4/28/18,57410,Disability/Unemployment,162,,34,34248,202,,0.44,0.44,2018
18576,Group Basic Life Insurance,4/28/18,51100,Fringe Benefits,162,,34,34248,202,,2.47,2.47,2018
18576,Accidental Death & Dismemberment,4/28/18,51100,Fringe Benefits,162,,34,34248,202,,0.44,0.44,2018
18606,Voice Cell Phone (Amt Based),4/28/18,51100,Fringe Benefits,162,,34,32170,162,,20,20,2018
18606,Group Basic Life Insurance,4/28/18,51100,Fringe Benefits,162,,34,32170,162,,3.75,3.75,2018
18606,Health Allotment,4/28/18,51100,Fringe Benefits,162,,34,32170,162,,835.51,835.51,2018
18606,Accidental Death & Dismemberment,4/28/18,51100,Fringe Benefits,162,,34,32170,162,,0.68,0.68,2018
18606,Cell Phone Data,4/28/18,51100,Fringe Benefits,162,,34,32170,162,,15,15,2018
18606,Vision Allotment,4/28/18,51100,Fringe Benefits,162,,34,32170,162,,9.08,9.08,2018
18606,OASDI (ER),4/28/18,51100,Fringe Benefits,162,,34,32170,162,,194.46,194.46,2018
18606,Dental Allotment,4/28/18,51100,Fringe Benefits,162,,34,32170,162,,62.2,62.2,2018
18606,401(a) Employer ICMA,4/28/18,51100,Fringe Benefits,162,,34,32170,162,,37.5,37.5,2018
18606,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),4/28/18,57410,Disability/Unemployment,162,,34,32170,162,,18.99,18.99,2018
18606,Long Term Disability,4/28/18,57410,Disability/Unemployment,162,,34,32170,162,,18.99,18.99,2018
18606,Short Term Disability,4/28/18,57410,Disability/Unemployment,162,,34,32170,162,,0.68,0.68,2018
18606,Medicare (ER),4/28/18,51100,Fringe Benefits,162,,34,32170,162,,45.48,45.48,2018
17104,OPEBRT,4/28/18,51100,Fringe Benefits,162,,34,30956,161,,28.26,28.26,2018
17104,OPEB,4/28/18,51100,Fringe Benefits,162,,34,30956,161,,104.31,104.31,2018
17104,CalPERS Classic - Misc (ER Plan Rate-UAL),4/28/18,51100,Fringe Benefits,162,,34,30956,161,,294.93,294.93,2018
17104,CalPERS Classic - Misc (ER Plan Rate),4/28/18,51100,Fringe Benefits,162,,34,30956,161,,301.63,301.63,2018
18576,CalPERS Classic - Misc (ER Plan Rate-UAL),4/28/18,51100,Fringe Benefits,162,,34,34248,202,,233.73,233.73,2018
18576,OPEB,4/28/18,51100,Fringe Benefits,162,,34,34248,202,,87.93,87.93,2018
18576,Workers' Comp,4/28/18,57310,Workers Compensation,162,,34,34248,202,,17.42,17.42,2018
18576,OPEBRT,4/28/18,51100,Fringe Benefits,162,,34,34248,202,,11.62,11.62,2018
18576,CalPERS Classic - Misc (ER Plan Rate),4/28/18,51100,Fringe Benefits,162,,34,34248,202,,239.05,239.05,2018
18606,CalPERS Classic - Misc (ER Plan Rate-UAL),4/28/18,51100,Fringe Benefits,162,,34,32170,162,,264.64,264.64,2018
18606,OPEBRT,4/28/18,51100,Fringe Benefits,162,,34,32170,162,,13.15,13.15,2018
18606,OPEB,4/28/18,51100,Fringe Benefits,162,,34,32170,162,,99.55,99.55,2018
18606,Workers' Comp,4/28/18,57310,Workers Compensation,162,,34,32170,162,,19.73,19.73,2018
18606,CalPERS Classic - Misc (ER Plan Rate),4/28/18,51100,Fringe Benefits,162,,34,32170,162,,270.65,270.65,2018
17104,Hourly FT Regular,4/28/18,51010,Salaries - Full Time,162,,34,30956,161,,"3,106.84","3,106.84",2018
18576,Hourly FT Regular,4/28/18,51010,Salaries - Full Time,162,,34,34248,202,,"1,675.67","1,675.67",2018
18576,Overtime @ 1.5,4/28/18,51030,Salaries-Overtime,162,,34,34248,202,,354.86,354.86,2018
18576,Vacation,4/28/18,51010,Salaries - Full Time,162,,34,34248,202,,111.72,111.72,2018
18576,Sick Leave Full-Time,4/28/18,51010,Salaries - Full Time,162,,34,34248,202,,78.86,78.86,2018
18576,Vacation,4/28/18,51010,Salaries - Full Time,162,,34,34248,202,,190.57,190.57,2018
18576,Hourly FT Regular,4/28/18,51010,Salaries - Full Time,162,,34,34248,202,,795.13,795.13,2018
18606,Hourly FT Regular,4/28/18,51010,Salaries - Full Time,162,,34,32170,162,,"1,565.20","1,565.20",2018
18606,Hourly FT Regular,4/28/18,51010,Salaries - Full Time,162,,34,32170,162,,"1,565.20","1,565.20",2018
17104,Medicare (ER),4/28/18,51100,Fringe Benefits,202,,34,30956,161,,31.94,31.94,2018
17104,Short Term Disability,4/28/18,57410,Disability/Unemployment,202,,34,30956,161,,0.26,0.26,2018
17104,OPEBRT,4/28/18,51100,Fringe Benefits,202,,34,30956,161,,17.5,17.5,2018
17104,Group Basic Life Insurance,4/28/18,51100,Fringe Benefits,202,,34,30956,161,,2.15,2.15,2018
17104,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),4/28/18,57410,Disability/Unemployment,202,,34,30956,161,,13.04,13.04,2018
17104,OPEB,4/28/18,51100,Fringe Benefits,202,,34,30956,161,,64.59,64.59,2018
17104,Accidental Death & Dismemberment,4/28/18,51100,Fringe Benefits,202,,34,30956,161,,0.39,0.39,2018
17104,401(a) Employer ICMA,4/28/18,51100,Fringe Benefits,202,,34,30956,161,,43.02,43.02,2018
17104,Workers' Comp,4/28/18,57310,Workers Compensation,202,,34,30956,161,,13.87,13.87,2018
17104,OASDI (ER),4/28/18,51100,Fringe Benefits,202,,34,30956,161,,136.55,136.55,2018
17104,Long Term Disability,4/28/18,57410,Disability/Unemployment,202,,34,30956,161,,13.11,13.11,2018
17104,CalPERS Classic - Misc (ER Plan Rate-UAL),4/28/18,51100,Fringe Benefits,202,,34,30956,161,,182.62,182.62,2018
17104,CalPERS Classic - Misc (ER Plan Rate),4/28/18,51100,Fringe Benefits,202,,34,30956,161,,186.77,186.77,2018
18576,CalPERS Classic - Misc (ER Plan Rate-UAL),4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,48.13,48.13,2018
18576,CalPERS Classic - Misc (ER Plan Rate-UAL),4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,29.62,29.62,2018
18576,CalPERS Classic - Misc (ER Plan Rate-UAL),4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,27.77,27.77,2018
18576,CalPERS Classic - Misc (ER Plan Rate-UAL),4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,13.33,13.33,2018
18576,CalPERS Classic - Misc (ER Plan Rate-UAL),4/28/18,51100,Fringe Benefits,202,,34,34248,202,,2.96,2.96,2018
18576,OPEB,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,18.1,18.1,2018
18576,OPEB,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,11.14,11.14,2018
18576,OPEB,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,10.45,10.45,2018
18576,OPEB,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,5.01,5.01,2018
18576,OPEB,4/28/18,51100,Fringe Benefits,202,,34,34248,202,,1.11,1.11,2018
18576,Medicare (ER),4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,10.34,10.34,2018
18576,401(a) Employer ICMA,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,5.08,5.08,2018
18576,Medicare (ER),4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,6.36,6.36,2018
18576,401(a) Employer ICMA,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,3.12,3.12,2018
18576,401(a) Employer ICMA,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,2.93,2.93,2018
18576,Medicare (ER),4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,5.96,5.96,2018
18576,Medicare (ER),4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,2.86,2.86,2018
18576,401(a) Employer ICMA,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,1.41,1.41,2018
18576,Medicare (ER),4/28/18,51100,Fringe Benefits,202,,34,34248,202,,0.64,0.64,2018
18576,401(a) Employer ICMA,4/28/18,51100,Fringe Benefits,202,,34,34248,202,,0.31,0.31,2018
18576,Workers' Comp,4/28/18,57310,Workers Compensation,202,,34,34248,202,OAWKD,3.59,3.59,2018
18576,Workers' Comp,4/28/18,57310,Workers Compensation,202,,34,34248,202,OAWKD,2.21,2.21,2018
18576,Workers' Comp,4/28/18,57310,Workers Compensation,202,,34,34248,202,OAWKD,2.07,2.07,2018
18576,Workers' Comp,4/28/18,57310,Workers Compensation,202,,34,34248,202,OAWKD,0.99,0.99,2018
18576,OPEBRT,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,2.39,2.39,2018
18576,OPEBRT,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,1.47,1.47,2018
18576,Workers' Comp,4/28/18,57310,Workers Compensation,202,,34,34248,202,,0.22,0.22,2018
18576,Long Term Disability,4/28/18,57410,Disability/Unemployment,202,,34,34248,202,OAWKD,3.45,3.45,2018
18576,OPEBRT,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,1.38,1.38,2018
18576,Long Term Disability,4/28/18,57410,Disability/Unemployment,202,,34,34248,202,OAWKD,2.13,2.13,2018
18576,Long Term Disability,4/28/18,57410,Disability/Unemployment,202,,34,34248,202,OAWKD,1.99,1.99,2018
18576,Long Term Disability,4/28/18,57410,Disability/Unemployment,202,,34,34248,202,OAWKD,0.96,0.96,2018
18576,OPEBRT,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,0.66,0.66,2018
18576,Long Term Disability,4/28/18,57410,Disability/Unemployment,202,,34,34248,202,,0.21,0.21,2018
18576,OPEBRT,4/28/18,51100,Fringe Benefits,202,,34,34248,202,,0.15,0.15,2018
18576,Short Term Disability,4/28/18,57410,Disability/Unemployment,202,,34,34248,202,OAWKD,0.09,0.09,2018
18576,Short Term Disability,4/28/18,57410,Disability/Unemployment,202,,34,34248,202,OAWKD,0.06,0.06,2018
18576,Short Term Disability,4/28/18,57410,Disability/Unemployment,202,,34,34248,202,OAWKD,0.05,0.05,2018
18576,Short Term Disability,4/28/18,57410,Disability/Unemployment,202,,34,34248,202,OAWKD,0.03,0.03,2018
18576,Short Term Disability,4/28/18,57410,Disability/Unemployment,202,,34,34248,202,,0.01,0.01,2018
18576,CalPERS Classic - Misc (ER Plan Rate),4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,49.22,49.22,2018
18576,Group Basic Life Insurance,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,0.51,0.51,2018
18576,CalPERS Classic - Misc (ER Plan Rate),4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,30.29,30.29,2018
18576,Group Basic Life Insurance,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,0.31,0.31,2018
18576,CalPERS Classic - Misc (ER Plan Rate),4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,28.4,28.4,2018
18576,CalPERS Classic - Misc (ER Plan Rate),4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,13.63,13.63,2018
18576,Group Basic Life Insurance,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,0.29,0.29,2018
18576,Group Basic Life Insurance,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,0.14,0.14,2018
18576,CalPERS Classic - Misc (ER Plan Rate),4/28/18,51100,Fringe Benefits,202,,34,34248,202,,3.03,3.03,2018
18576,Group Basic Life Insurance,4/28/18,51100,Fringe Benefits,202,,34,34248,202,,0.03,0.03,2018
18576,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),4/28/18,57410,Disability/Unemployment,202,,34,34248,202,OAWKD,3.44,3.44,2018
18576,Accidental Death & Dismemberment,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,0.09,0.09,2018
18576,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),4/28/18,57410,Disability/Unemployment,202,,34,34248,202,OAWKD,2.12,2.12,2018
18576,Accidental Death & Dismemberment,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,0.06,0.06,2018
18576,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),4/28/18,57410,Disability/Unemployment,202,,34,34248,202,OAWKD,1.99,1.99,2018
18576,Accidental Death & Dismemberment,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,0.05,0.05,2018
18576,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),4/28/18,57410,Disability/Unemployment,202,,34,34248,202,OAWKD,0.95,0.95,2018
18576,Accidental Death & Dismemberment,4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,0.03,0.03,2018
18576,Accidental Death & Dismemberment,4/28/18,51100,Fringe Benefits,202,,34,34248,202,,0.01,0.01,2018
18576,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),4/28/18,57410,Disability/Unemployment,202,,34,34248,202,,0.21,0.21,2018
18576,OASDI (ER),4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,44.21,44.21,2018
18576,OASDI (ER),4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,27.2,27.2,2018
18576,OASDI (ER),4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,25.5,25.5,2018
18576,OASDI (ER),4/28/18,51100,Fringe Benefits,202,,34,34248,202,OAWKD,12.24,12.24,2018
18576,OASDI (ER),4/28/18,51100,Fringe Benefits,202,,34,34248,202,,2.72,2.72,2018
19429,Short Term Disability,4/28/18,57410,Disability/Unemployment,202,,34,31057,43,,0.06,0.06,2018
19429,OPEBRT,4/28/18,51100,Fringe Benefits,202,,34,31057,43,,0.23,0.23,2018
19429,Accidental Death & Dismemberment,4/28/18,51100,Fringe Benefits,202,,34,31057,43,,0.06,0.06,2018
19429,CalPERS PEPRA - Misc (ER Plan Rate-UAL),4/28/18,51100,Fringe Benefits,202,,34,31057,43,,20.09,20.09,2018
19429,Accidental Death & Dismemberment,4/28/18,51100,Fringe Benefits,202,,34,31057,43,,0.01,0.01,2018
19429,CalPERS PEPRA - Misc (ER Plan Rate-UAL),4/28/18,51100,Fringe Benefits,202,,34,31057,43,,4.73,4.73,2018
19429,OPEB,4/28/18,51100,Fringe Benefits,202,,34,31057,43,,7.56,7.56,2018
19429,Short Term Disability,4/28/18,57410,Disability/Unemployment,202,,34,31057,43,,0.01,0.01,2018
19429,OPEB,4/28/18,51100,Fringe Benefits,202,,34,31057,43,,1.78,1.78,2018
19429,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),4/28/18,57410,Disability/Unemployment,202,,34,31057,43,,1.44,1.44,2018
19429,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),4/28/18,57410,Disability/Unemployment,202,,34,31057,43,,0.34,0.34,2018
19429,OASDI (ER),4/28/18,51100,Fringe Benefits,202,,34,31057,43,,23.26,23.26,2018
19429,OASDI (ER),4/28/18,51100,Fringe Benefits,202,,34,31057,43,,5.47,5.47,2018
19429,401(a) Employer ICMA,4/28/18,51100,Fringe Benefits,202,,34,31057,43,,3.1,3.1,2018
19429,401(a) Employer ICMA,4/28/18,51100,Fringe Benefits,202,,34,31057,43,,0.73,0.73,2018
19429,Workers' Comp,4/28/18,57310,Workers Compensation,202,,34,31057,43,,1.63,1.63,2018
19429,Workers' Comp,4/28/18,57310,Workers Compensation,202,,34,31057,43,,0.38,0.38,2018
