EmployeeId,PayComponent,EndDatefromPeriod,Account,Account_Name,Deptid,ProjectID,FundCode,PositionID,Emp_Dept_ID,ProgramCode,Ledger_Budget_Debit_minus_Credit,TransactionAmount,FiscalYearName
17104,Workers' Comp,2/17/18,57310,Workers Compensation,162,,34,30956,161,,26.26,26.26,2018
17104,Voice Cell Phone (Amt Based),2/17/18,51100,Fringe Benefits,162,,34,30956,161,,20,20,2018
17104,Health Allotment,2/17/18,51100,Fringe Benefits,162,,34,30956,161,,783.62,783.62,2018
17104,Long Term Disability,2/17/18,57410,Disability/Unemployment,162,,34,30956,161,,24.81,24.81,2018
17104,Group Basic Life Insurance,2/17/18,51100,Fringe Benefits,162,,34,30956,161,,4.08,4.08,2018
17104,Cell Phone Data,2/17/18,51100,Fringe Benefits,162,,34,30956,161,,15,15,2018
17104,Auto Allowance,2/17/18,51210,Auto Allowance,162,,34,30956,161,,108.5,108.5,2018
17104,Short Term Disability,2/17/18,57410,Disability/Unemployment,162,,34,30956,161,,0.49,0.49,2018
17104,Vision Allotment,2/17/18,51100,Fringe Benefits,162,,34,30956,161,,9.08,9.08,2018
17104,Dental Allotment,2/17/18,51100,Fringe Benefits,162,,34,30956,161,,62.2,62.2,2018
17104,Accidental Death & Dismemberment,2/17/18,51100,Fringe Benefits,162,,34,30956,161,,0.73,0.73,2018
17104,401(a) Employer ICMA,2/17/18,51100,Fringe Benefits,162,,34,30956,161,,81.43,81.43,2018
17104,OPEB,2/17/18,51100,Fringe Benefits,162,,34,30956,161,,122.25,122.25,2018
17104,CalPERS Classic - Misc (ER Plan Rate-UAL),2/17/18,51100,Fringe Benefits,162,,34,30956,161,,345.66,345.66,2018
17104,OPEBRT,2/17/18,51100,Fringe Benefits,162,,34,30956,161,,33.12,33.12,2018
17104,CalPERS Classic - Misc (ER Plan Rate),2/17/18,51100,Fringe Benefits,162,,34,30956,161,,353.51,353.51,2018
17104,Hourly FT Regular,2/17/18,51010,Salaries - Full Time,162,,34,30956,161,,"3,812.94","3,812.94",2018
17104,Accidental Death & Dismemberment,2/17/18,51100,Fringe Benefits,202,,34,30956,161,,0.28,0.28,2018
17104,Medicare (ER),2/17/18,51100,Fringe Benefits,202,,34,30956,161,,23.06,23.06,2018
17104,OASDI (ER),2/17/18,51100,Fringe Benefits,202,,34,30956,161,,98.62,98.62,2018
17104,OPEB,2/17/18,51100,Fringe Benefits,202,,34,30956,161,,46.65,46.65,2018
17104,CalPERS Classic - Misc (ER Plan Rate-UAL),2/17/18,51100,Fringe Benefits,202,,34,30956,161,,131.89,131.89,2018
17104,401(a) Employer ICMA,2/17/18,51100,Fringe Benefits,202,,34,30956,161,,31.07,31.07,2018
17104,OPEBRT,2/17/18,51100,Fringe Benefits,202,,34,30956,161,,12.64,12.64,2018
17104,Workers' Comp,2/17/18,57310,Workers Compensation,202,,34,30956,161,,10.02,10.02,2018
17104,Long Term Disability,2/17/18,57410,Disability/Unemployment,202,,34,30956,161,,9.46,9.46,2018
17104,Short Term Disability,2/17/18,57410,Disability/Unemployment,202,,34,30956,161,,0.19,0.19,2018
17104,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),2/17/18,57410,Disability/Unemployment,202,,34,30956,161,,9.42,9.42,2018
17104,CalPERS Classic - Misc (ER Plan Rate),2/17/18,51100,Fringe Benefits,202,,34,30956,161,,134.89,134.89,2018
17104,Group Basic Life Insurance,2/17/18,51100,Fringe Benefits,202,,34,30956,161,,1.55,1.55,2018
17104,Hourly FT Regular,2/17/18,51010,Salaries - Full Time,202,,34,30956,161,,"1,835.86","1,835.86",2018
17104,Short Term Disability,2/18/17,57410,Disability/Unemployment,161,,34,30956,161,,0.29,0.29,2017
17104,Dental Allotment,2/18/17,51100,Fringe Benefits,161,,34,30956,161,,62.2,62.2,2017
17104,Group Basic Life Insurance,2/18/17,51100,Fringe Benefits,161,,34,30956,161,,1.62,1.62,2017
17104,Medicare (ER),2/18/17,51100,Fringe Benefits,161,,34,30956,161,,32.88,32.88,2017
17104,Accidental Death & Dismemberment,2/18/17,51100,Fringe Benefits,161,,34,30956,161,,0.31,0.31,2017
17104,OASDI (ER),2/18/17,51100,Fringe Benefits,161,,34,30956,161,,140.59,140.59,2017
17104,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),2/18/17,57410,Disability/Unemployment,161,,34,30956,161,,13.74,13.74,2017
17104,Voice Cell Phone (Amt Based),2/18/17,51100,Fringe Benefits,161,,34,30956,161,,20,20,2017
17104,Health Allotment,2/18/17,51100,Fringe Benefits,161,,34,30956,161,,690,690,2017
17104,401(a) Employer ICMA,2/18/17,51100,Fringe Benefits,161,,34,30956,161,,47.58,47.58,2017
17104,Long Term Disability,2/18/17,57410,Disability/Unemployment,161,,34,30956,161,,13.8,13.8,2017
17104,Cell Phone Data,2/18/17,51100,Fringe Benefits,161,,34,30956,161,,15,15,2017
17104,Vision Allotment,2/18/17,51100,Fringe Benefits,161,,34,30956,161,,9.08,9.08,2017
17104,CalPERS Classic - Misc (ER Plan Rate),2/18/17,51100,Fringe Benefits,161,,34,30956,161,,377.26,377.26,2017
17104,OPEBRT,2/18/17,51100,Fringe Benefits,161,,34,30956,161,,18.43,18.43,2017
17104,Workers' Comp,2/18/17,57310,Workers Compensation,161,,34,30956,161,,14.33,14.33,2017
17104,OPEB,2/18/17,51100,Fringe Benefits,161,,34,30956,161,,68.02,68.02,2017
17104,Hourly FT Regular,2/18/17,51010,Salaries - Full Time,161,,34,30956,161,,"1,815.48","1,815.48",2017
17104,Long Term Disability,2/18/17,57410,Disability/Unemployment,202,,34,30956,161,,18.83,18.83,2017
17104,Short Term Disability,2/18/17,57410,Disability/Unemployment,202,,34,30956,161,,0.39,0.39,2017
17104,CalPERS Classic - Misc (ER Plan Rate),2/18/17,51100,Fringe Benefits,202,,34,30956,161,,514.77,514.77,2017
17104,Medicare (ER),2/18/17,51100,Fringe Benefits,202,,34,30956,161,,44.86,44.86,2017
17104,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),2/18/17,57410,Disability/Unemployment,202,,34,30956,161,,18.75,18.75,2017
17104,401(a) Employer ICMA,2/18/17,51100,Fringe Benefits,202,,34,30956,161,,64.92,64.92,2017
17104,Group Basic Life Insurance,2/18/17,51100,Fringe Benefits,202,,34,30956,161,,2.21,2.21,2017
17104,OPEBRT,2/18/17,51100,Fringe Benefits,202,,34,30956,161,,25.15,25.15,2017
17104,Accidental Death & Dismemberment,2/18/17,51100,Fringe Benefits,202,,34,30956,161,,0.42,0.42,2017
17104,Workers' Comp,2/18/17,57310,Workers Compensation,202,,34,30956,161,,19.56,19.56,2017
17104,OPEB,2/18/17,51100,Fringe Benefits,202,,34,30956,161,,92.82,92.82,2017
17104,OASDI (ER),2/18/17,51100,Fringe Benefits,202,,34,30956,161,,191.83,191.83,2017
17104,Hourly FT Regular,2/18/17,51010,Salaries - Full Time,202,,34,30956,161,,"3,563.72","3,563.72",2017
17104,Accidental Death & Dismemberment,2/29/20,51100,Fringe Benefits,202,,22,30956,161,,0.03,0.03,2020
17104,Medicare (ER),2/29/20,51100,Fringe Benefits,202,,22,30956,161,,2.16,2.16,2020
17104,Short Term Disability,2/29/20,57410,Disability/Unemployment,202,,22,30956,161,,0.01,0.01,2020
17104,Workers' Comp,2/29/20,57310,Workers Compensation,202,,22,30956,161,,0.94,0.94,2020
17104,CalPERS Classic - Misc (ER Plan Rate-UAL),2/29/20,51100,Fringe Benefits,202,,22,30956,161,,17.2,17.2,2020
17104,Hourly FT Regular,2/29/20,51010,Salaries - Full Time,202,,22,30956,161,,169.68,169.68,2020
17104,401(a) Employer Executive VOYA,2/29/20,51100,Fringe Benefits,202,,22,30956,161,,10.78,10.78,2020
17104,CalPERS Classic - Misc (ER Plan Rate),2/29/20,51100,Fringe Benefits,202,,22,30956,161,,13.86,13.86,2020
17104,Group Basic Life Insurance,2/29/20,51100,Fringe Benefits,202,,22,30956,161,,0.17,0.17,2020
17104,OASDI (ER),2/29/20,51100,Fringe Benefits,202,,22,30956,161,,9.25,9.25,2020
17104,Vision VSP Executive,2/29/20,51100,Fringe Benefits,202,,22,30956,161,,1.67,1.67,2020
17104,Long Term Disability,2/29/20,57410,Disability/Unemployment,202,,22,30956,161,,0.87,0.87,2020
17104,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),2/29/20,57410,Disability/Unemployment,202,,22,30956,161,,0.87,0.87,2020
17104,Group Basic Life Insurance,2/29/20,51100,Fringe Benefits,161,,34,30956,161,,7.78,7.78,2020
17104,Auto Allowance,2/29/20,51210,Auto Allowance,161,,34,30956,161,,250,250,2020
17104,Dental Allotment,2/29/20,51100,Fringe Benefits,161,,34,30956,161,,58.47,58.47,2020
17104,Accidental Death & Dismemberment,2/29/20,51100,Fringe Benefits,161,,34,30956,161,,1.44,1.44,2020
17104,Vision VSP Executive,2/29/20,51100,Fringe Benefits,161,,34,30956,161,,77.07,77.07,2020
17104,OASDI (ER),2/29/20,51100,Fringe Benefits,161,,34,30956,161,,427.51,427.51,2020
17104,Workers' Comp,2/29/20,57310,Workers Compensation,161,,34,30956,161,,43.4,43.4,2020
17104,Medicare (ER),2/29/20,51100,Fringe Benefits,161,,34,30956,161,,99.98,99.98,2020
17104,Long Term Disability,2/29/20,57410,Disability/Unemployment,161,,34,30956,161,,40.3,40.3,2020
17104,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),2/29/20,57410,Disability/Unemployment,161,,34,30956,161,,40.15,40.15,2020
17104,Short Term Disability,2/29/20,57410,Disability/Unemployment,161,,34,30956,161,,0.67,0.67,2020
17104,Health Allotment,2/29/20,51100,Fringe Benefits,161,,34,30956,161,,863.71,863.71,2020
17104,Voice Cell Phone (Amt Based),2/29/20,51100,Fringe Benefits,161,,34,30956,161,,35,35,2020
17104,Cell Phone Data,2/29/20,51100,Fringe Benefits,161,,34,30956,161,,15,15,2020
17104,CalPERS Classic - Misc (ER Plan Rate-UAL),2/29/20,51100,Fringe Benefits,161,,34,30956,161,,794.55,794.55,2020
17104,Holiday,2/29/20,51010,Salaries - Full Time,161,,34,30956,161,,763.56,763.56,2020
17104,CalPERS Classic - Misc (ER Plan Rate),2/29/20,51100,Fringe Benefits,161,,34,30956,161,,640.29,640.29,2020
17104,Hourly FT Regular,2/29/20,51010,Salaries - Full Time,161,,34,30956,161,,"5,853.96","5,853.96",2020
17104,401(a) Employer Executive VOYA,2/29/20,51100,Fringe Benefits,161,,34,30956,161,,498.26,498.26,2020
17104,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),3/2/19,57410,Disability/Unemployment,162,,34,30956,161,,26.53,26.53,2019
17104,Cell Phone Data,3/2/19,51100,Fringe Benefits,162,,34,30956,161,,15,15,2019
17104,Workers' Comp,3/2/19,57310,Workers Compensation,162,,34,30956,161,,28.2,28.2,2019
17104,Auto Allowance,3/2/19,51210,Auto Allowance,162,,34,30956,161,,108.5,108.5,2019
17104,Vision Allotment,3/2/19,51100,Fringe Benefits,162,,34,30956,161,,8.62,8.62,2019
17104,Group Basic Life Insurance,3/2/19,51100,Fringe Benefits,162,,34,30956,161,,4.25,4.25,2019
17104,Dental Allotment,3/2/19,51100,Fringe Benefits,162,,34,30956,161,,62.2,62.2,2019
17104,Accidental Death & Dismemberment,3/2/19,51100,Fringe Benefits,162,,34,30956,161,,0.76,0.76,2019
17104,401(a) Employer VOYA,3/2/19,51100,Fringe Benefits,162,,34,30956,161,,84.97,84.97,2019
17104,Long Term Disability,3/2/19,57410,Disability/Unemployment,162,,34,30956,161,,26.66,26.66,2019
17104,OASDI (ER),3/2/19,51100,Fringe Benefits,162,,34,30956,161,,274.49,274.49,2019
17104,Medicare (ER),3/2/19,51100,Fringe Benefits,162,,34,30956,161,,64.2,64.2,2019
17104,Short Term Disability,3/2/19,57410,Disability/Unemployment,162,,34,30956,161,,0.51,0.51,2019
17104,Voice Cell Phone (Amt Based),3/2/19,51100,Fringe Benefits,162,,34,30956,161,,20,20,2019
17104,Health Allotment,3/2/19,51100,Fringe Benefits,162,,34,30956,161,,804.23,804.23,2019
17104,CalPERS Classic - Misc (ER Plan Rate),3/2/19,51100,Fringe Benefits,162,,34,30956,161,,395.45,395.45,2019
17104,Holiday,3/2/19,51010,Salaries - Full Time,162,,34,30956,161,,654.57,654.57,2019
17104,Annual Leave,3/2/19,51010,Salaries - Full Time,162,,34,30956,161,,145.46,145.46,2019
17104,CalPERS Classic - Misc (ER Plan Rate-UAL),3/2/19,51100,Fringe Benefits,162,,34,30956,161,,444.58,444.58,2019
17104,OPEBRT,3/2/19,51100,Fringe Benefits,162,,34,30956,161,,35.6,35.6,2019
17104,OPEB,3/2/19,51100,Fringe Benefits,162,,34,30956,161,,131.41,131.41,2019
17104,Hourly FT Regular,3/2/19,51010,Salaries - Full Time,162,,34,30956,161,,"3,345.58","3,345.58",2019
17104,CalPERS Classic - Misc (ER Plan Rate),3/2/19,51100,Fringe Benefits,202,,34,30956,161,,128.09,128.09,2019
17104,Medicare (ER),3/2/19,51100,Fringe Benefits,202,,34,30956,161,,20.79,20.79,2019
17104,Hourly FT Regular,3/2/19,51010,Salaries - Full Time,202,,34,30956,161,,"1,672.79","1,672.79",2019
17104,CalPERS Classic - Misc (ER Plan Rate-UAL),3/2/19,51100,Fringe Benefits,202,,34,30956,161,,144.01,144.01,2019
17104,Workers' Comp,3/2/19,57310,Workers Compensation,202,,34,30956,161,,9.14,9.14,2019
17104,OPEBRT,3/2/19,51100,Fringe Benefits,202,,34,30956,161,,11.53,11.53,2019
17104,Group Basic Life Insurance,3/2/19,51100,Fringe Benefits,202,,34,30956,161,,1.38,1.38,2019
17104,Long Term Disability,3/2/19,57410,Disability/Unemployment,202,,34,30956,161,,8.64,8.64,2019
17104,OPEB,3/2/19,51100,Fringe Benefits,202,,34,30956,161,,42.57,42.57,2019
17104,Accidental Death & Dismemberment,3/2/19,51100,Fringe Benefits,202,,34,30956,161,,0.25,0.25,2019
17104,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),3/2/19,57410,Disability/Unemployment,202,,34,30956,161,,8.59,8.59,2019
17104,Short Term Disability,3/2/19,57410,Disability/Unemployment,202,,34,30956,161,,0.17,0.17,2019
17104,OASDI (ER),3/2/19,51100,Fringe Benefits,202,,34,30956,161,,88.92,88.92,2019
17104,401(a) Employer VOYA,3/2/19,51100,Fringe Benefits,202,,34,30956,161,,27.53,27.53,2019
17104,Vision Allotment,3/3/18,51100,Fringe Benefits,162,,34,30956,161,,9.08,9.08,2018
17104,Group Basic Life Insurance,3/3/18,51100,Fringe Benefits,162,,34,30956,161,,3.66,3.66,2018
17104,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),3/3/18,57410,Disability/Unemployment,162,,34,30956,161,,22.15,22.15,2018
17104,Accidental Death & Dismemberment,3/3/18,51100,Fringe Benefits,162,,34,30956,161,,0.66,0.66,2018
17104,Medicare (ER),3/3/18,51100,Fringe Benefits,162,,34,30956,161,,54.23,54.23,2018
17104,Dental Allotment,3/3/18,51100,Fringe Benefits,162,,34,30956,161,,62.2,62.2,2018
17104,Cell Phone Data,3/3/18,51100,Fringe Benefits,162,,34,30956,161,,15,15,2018
17104,OASDI (ER),3/3/18,51100,Fringe Benefits,162,,34,30956,161,,231.9,231.9,2018
17104,401(a) Employer ICMA,3/3/18,51100,Fringe Benefits,162,,34,30956,161,,73.06,73.06,2018
17104,Voice Cell Phone (Amt Based),3/3/18,51100,Fringe Benefits,162,,34,30956,161,,20,20,2018
17104,Workers' Comp,3/3/18,57310,Workers Compensation,162,,34,30956,161,,23.56,23.56,2018
17104,Health Allotment,3/3/18,51100,Fringe Benefits,162,,34,30956,161,,783.62,783.62,2018
17104,Long Term Disability,3/3/18,57410,Disability/Unemployment,162,,34,30956,161,,22.26,22.26,2018
17104,Auto Allowance,3/3/18,51210,Auto Allowance,162,,34,30956,161,,108.5,108.5,2018
17104,Short Term Disability,3/3/18,57410,Disability/Unemployment,162,,34,30956,161,,0.44,0.44,2018
17104,OPEBRT,3/3/18,51100,Fringe Benefits,162,,34,30956,161,,29.72,29.72,2018
17104,OPEB,3/3/18,51100,Fringe Benefits,162,,34,30956,161,,109.69,109.69,2018
17104,CalPERS Classic - Misc (ER Plan Rate-UAL),3/3/18,51100,Fringe Benefits,162,,34,30956,161,,310.15,310.15,2018
17104,CalPERS Classic - Misc (ER Plan Rate),3/3/18,51100,Fringe Benefits,162,,34,30956,161,,317.19,317.19,2018
17104,Hourly FT Regular,3/3/18,51010,Salaries - Full Time,162,,34,30956,161,,"2,683.18","2,683.18",2018
17104,Holiday,3/3/18,51010,Salaries - Full Time,162,,34,30956,161,,635.49,635.49,2018
17104,OPEBRT,3/3/18,51100,Fringe Benefits,202,,34,30956,161,,16.04,16.04,2018
17104,OPEB,3/3/18,51100,Fringe Benefits,202,,34,30956,161,,59.21,59.21,2018
17104,Group Basic Life Insurance,3/3/18,51100,Fringe Benefits,202,,34,30956,161,,1.97,1.97,2018
17104,401(a) Employer ICMA,3/3/18,51100,Fringe Benefits,202,,34,30956,161,,39.44,39.44,2018
17104,Workers' Comp,3/3/18,57310,Workers Compensation,202,,34,30956,161,,12.72,12.72,2018
17104,Accidental Death & Dismemberment,3/3/18,51100,Fringe Benefits,202,,34,30956,161,,0.35,0.35,2018
17104,Long Term Disability,3/3/18,57410,Disability/Unemployment,202,,34,30956,161,,12.01,12.01,2018
17104,OASDI (ER),3/3/18,51100,Fringe Benefits,202,,34,30956,161,,125.17,125.17,2018
17104,Short Term Disability,3/3/18,57410,Disability/Unemployment,202,,34,30956,161,,0.24,0.24,2018
17104,CalPERS Classic - Misc (ER Plan Rate-UAL),3/3/18,51100,Fringe Benefits,202,,34,30956,161,,167.4,167.4,2018
17104,Medicare (ER),3/3/18,51100,Fringe Benefits,202,,34,30956,161,,29.27,29.27,2018
17104,CalPERS Classic - Misc (ER Plan Rate),3/3/18,51100,Fringe Benefits,202,,34,30956,161,,171.21,171.21,2018
17104,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),3/3/18,57410,Disability/Unemployment,202,,34,30956,161,,11.95,11.95,2018
17104,Hourly FT Regular,3/3/18,51010,Salaries - Full Time,202,,34,30956,161,,"2,330.13","2,330.13",2018
17104,Medicare (ER),3/4/17,51100,Fringe Benefits,161,,34,30956,161,,38.8,38.8,2017
17104,Voice Cell Phone (Amt Based),3/4/17,51100,Fringe Benefits,161,,34,30956,161,,20,20,2017
17104,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),3/4/17,57410,Disability/Unemployment,161,,34,30956,161,,16.22,16.22,2017
17104,Health Allotment,3/4/17,51100,Fringe Benefits,161,,34,30956,161,,690,690,2017
17104,Cell Phone Data,3/4/17,51100,Fringe Benefits,161,,34,30956,161,,15,15,2017
17104,Vision Allotment,3/4/17,51100,Fringe Benefits,161,,34,30956,161,,9.08,9.08,2017
17104,401(a) Employer ICMA,3/4/17,51100,Fringe Benefits,161,,34,30956,161,,56.15,56.15,2017
17104,Group Basic Life Insurance,3/4/17,51100,Fringe Benefits,161,,34,30956,161,,1.91,1.91,2017
17104,Accidental Death & Dismemberment,3/4/17,51100,Fringe Benefits,161,,34,30956,161,,0.36,0.36,2017
17104,Dental Allotment,3/4/17,51100,Fringe Benefits,161,,34,30956,161,,62.2,62.2,2017
17104,Long Term Disability,3/4/17,57410,Disability/Unemployment,161,,34,30956,161,,16.29,16.29,2017
17104,Short Term Disability,3/4/17,57410,Disability/Unemployment,161,,34,30956,161,,0.34,0.34,2017
17104,OASDI (ER),3/4/17,51100,Fringe Benefits,161,,34,30956,161,,165.92,165.92,2017
17104,OPEB,3/4/17,51100,Fringe Benefits,161,,34,30956,161,,80.28,80.28,2017
17104,OPEBRT,3/4/17,51100,Fringe Benefits,161,,34,30956,161,,21.75,21.75,2017
17104,Workers' Comp,3/4/17,57310,Workers Compensation,161,,34,30956,161,,16.92,16.92,2017
17104,CalPERS Classic - Misc (ER Plan Rate),3/4/17,51100,Fringe Benefits,161,,34,30956,161,,445.25,445.25,2017
17104,Holiday,3/4/17,51010,Salaries - Full Time,161,,34,30956,161,,605.16,605.16,2017
17104,Hourly FT Regular,3/4/17,51010,Salaries - Full Time,161,,34,30956,161,,"1,681.00","1,681.00",2017
17104,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),3/4/17,57410,Disability/Unemployment,202,,34,30956,161,,16.27,16.27,2017
17104,Medicare (ER),3/4/17,51100,Fringe Benefits,202,,34,30956,161,,38.94,38.94,2017
17104,Group Basic Life Insurance,3/4/17,51100,Fringe Benefits,202,,34,30956,161,,1.92,1.92,2017
17104,OPEB,3/4/17,51100,Fringe Benefits,202,,34,30956,161,,80.56,80.56,2017
17104,Accidental Death & Dismemberment,3/4/17,51100,Fringe Benefits,202,,34,30956,161,,0.37,0.37,2017
17104,401(a) Employer ICMA,3/4/17,51100,Fringe Benefits,202,,34,30956,161,,56.35,56.35,2017
17104,OPEBRT,3/4/17,51100,Fringe Benefits,202,,34,30956,161,,21.83,21.83,2017
17104,Workers' Comp,3/4/17,57310,Workers Compensation,202,,34,30956,161,,16.97,16.97,2017
17104,OASDI (ER),3/4/17,51100,Fringe Benefits,202,,34,30956,161,,166.49,166.49,2017
17104,Long Term Disability,3/4/17,57410,Disability/Unemployment,202,,34,30956,161,,16.34,16.34,2017
17104,Short Term Disability,3/4/17,57410,Disability/Unemployment,202,,34,30956,161,,0.34,0.34,2017
17104,CalPERS Classic - Misc (ER Plan Rate),3/4/17,51100,Fringe Benefits,202,,34,30956,161,,446.78,446.78,2017
17104,Hourly FT Regular,3/4/17,51010,Salaries - Full Time,202,,34,30956,161,,"3,093.04","3,093.04",2017
17104,Group Basic Life Insurance,3/14/20,51100,Fringe Benefits,161,,34,30956,161,,7.78,7.78,2020
17104,Accidental Death & Dismemberment,3/14/20,51100,Fringe Benefits,161,,34,30956,161,,1.44,1.44,2020
17104,OASDI (ER),3/14/20,51100,Fringe Benefits,161,,34,30956,161,,433.12,433.12,2020
17104,Health Allotment,3/14/20,51100,Fringe Benefits,161,,34,30956,161,,863.71,863.71,2020
17104,Vision VSP Executive,3/14/20,51100,Fringe Benefits,161,,34,30956,161,,77.09,77.09,2020
17104,Workers' Comp,3/14/20,57310,Workers Compensation,161,,34,30956,161,,43.41,43.41,2020
17104,Long Term Disability,3/14/20,57410,Disability/Unemployment,161,,34,30956,161,,40.31,40.31,2020
17104,Short Term Disability,3/14/20,57410,Disability/Unemployment,161,,34,30956,161,,0.67,0.67,2020
17104,Cell Phone Data,3/14/20,51100,Fringe Benefits,161,,34,30956,161,,15,15,2020
17104,Voice Cell Phone (Amt Based),3/14/20,51100,Fringe Benefits,161,,34,30956,161,,35,35,2020
17104,Auto Allowance,3/14/20,51210,Auto Allowance,161,,34,30956,161,,250,250,2020
17104,Medicare (ER),3/14/20,51100,Fringe Benefits,161,,34,30956,161,,101.3,101.3,2020
17104,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),3/14/20,57410,Disability/Unemployment,161,,34,30956,161,,40.16,40.16,2020
17104,Dental Allotment,3/14/20,51100,Fringe Benefits,161,,34,30956,161,,58.47,58.47,2020
17104,Executive Management Health Reimbursement,3/14/20,51100,Fringe Benefits,161,,34,30956,161,,90.9,90.9,2020
17104,Hourly FT Regular,3/14/20,51010,Salaries - Full Time,161,,34,30956,161,EM202,169.68,169.68,2020
17104,Hourly FT Regular,3/14/20,51010,Salaries - Full Time,161,,34,30956,161,,"6,617.52","6,617.52",2020
17104,Short Term Disability,3/14/20,57410,Disability/Unemployment,161,,34,30956,161,EM202,0.01,0.01,2020
17104,Accidental Death & Dismemberment,3/14/20,51100,Fringe Benefits,161,,34,30956,161,EM202,0.03,0.03,2020
17104,Vision VSP Executive,3/14/20,51100,Fringe Benefits,161,,34,30956,161,EM202,1.65,1.65,2020
17104,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),3/14/20,57410,Disability/Unemployment,161,,34,30956,161,EM202,0.86,0.86,2020
17104,Medicare (ER),3/14/20,51100,Fringe Benefits,161,,34,30956,161,EM202,2.17,2.17,2020
17104,OASDI (ER),3/14/20,51100,Fringe Benefits,161,,34,30956,161,EM202,9.27,9.27,2020
17104,401(a) Employer Executive VOYA,3/14/20,51100,Fringe Benefits,161,,34,30956,161,EM202,10.66,10.66,2020
17104,Workers' Comp,3/14/20,57310,Workers Compensation,161,,34,30956,161,EM202,0.93,0.93,2020
17104,Group Basic Life Insurance,3/14/20,51100,Fringe Benefits,161,,34,30956,161,EM202,0.17,0.17,2020
17104,401(a) Employer Executive VOYA,3/14/20,51100,Fringe Benefits,161,,34,30956,161,,498.38,498.38,2020
17104,Long Term Disability,3/14/20,57410,Disability/Unemployment,161,,34,30956,161,EM202,0.86,0.86,2020
17104,CalPERS Classic - Misc (ER Plan Rate),3/14/20,51100,Fringe Benefits,161,,34,30956,161,EM202,13.7,13.7,2020
17104,CalPERS Classic - Misc (ER Plan Rate-UAL),3/14/20,51100,Fringe Benefits,161,,34,30956,161,EM202,17,17,2020
17104,CalPERS Classic - Misc (ER Plan Rate),3/14/20,51100,Fringe Benefits,161,,34,30956,161,,640.45,640.45,2020
17104,CalPERS Classic - Misc (ER Plan Rate-UAL),3/14/20,51100,Fringe Benefits,161,,34,30956,161,,794.75,794.75,2020
17104,Group Basic Life Insurance,3/16/19,51100,Fringe Benefits,162,,34,30956,161,,4.07,4.07,2019
17104,Auto Allowance,3/16/19,51210,Auto Allowance,162,,34,30956,161,,108.5,108.5,2019
17104,Accidental Death & Dismemberment,3/16/19,51100,Fringe Benefits,162,,34,30956,161,,0.73,0.73,2019
17104,OASDI (ER),3/16/19,51100,Fringe Benefits,162,,34,30956,161,,262.9,262.9,2019
17104,Vision Allotment,3/16/19,51100,Fringe Benefits,162,,34,30956,161,,8.62,8.62,2019
17104,401(a) Employer VOYA,3/16/19,51100,Fringe Benefits,162,,34,30956,161,,81.38,81.38,2019
17104,Dental Allotment,3/16/19,51100,Fringe Benefits,162,,34,30956,161,,62.2,62.2,2019
17104,Workers' Comp,3/16/19,57310,Workers Compensation,162,,34,30956,161,,27.01,27.01,2019
17104,Long Term Disability,3/16/19,57410,Disability/Unemployment,162,,34,30956,161,,25.54,25.54,2019
17104,Voice Cell Phone (Amt Based),3/16/19,51100,Fringe Benefits,162,,34,30956,161,,20,20,2019
17104,Short Term Disability,3/16/19,57410,Disability/Unemployment,162,,34,30956,161,,0.49,0.49,2019
17104,SUI (ER) Ontario Override Calculation (Do Not Use SUI (ER) shown in ER Paid Taxes Section below),3/16/19,57410,Disability/Unemployment,162,,34,30956,161,,25.41,25.41,2019
17104,Medicare (ER),3/16/19,51100,Fringe Benefits,162,,34,30956,161,,61.48,61.48,2019
17104,Cell Phone Data,3/16/19,51100,Fringe Benefits,162,,34,30956,161,,15,15,2019
17104,Health Allotment,3/16/19,51100,Fringe Benefits,162,,34,30956,161,,804.23,804.23,2019
17104,Hourly FT Regular,3/16/19,51010,Salaries - Full Time,162,,34,30956,161,,"3,927.42","3,927.42",2019
17104,CalPERS Classic - Misc (ER Plan Rate),3/16/19,51100,Fringe Benefits,162,,34,30956,161,,378.74,378.74,2019
17104,OPEBRT,3/16/19,51100,Fringe Benefits,162,,34,30956,161,,34.09,34.09,2019
